NZMuseums	NZMuseums	210	Raglan and District Museum	2.32221929473392
NZMuseums	NZMuseums	97	Waimate Historical Museum and Archives	1.98677173426624
NZMuseums	NZMuseums	76	Te Manawa	1.88081359228079
NZMuseums	NZMuseums	35	Whanganui Regional Museum	1.54406804435028
NZMuseums	NZMuseums	33	Isel House	1.51851393987789
NZMuseums	NZMuseums	24	Wanganui Collegiate School Museum	1.38021124171161
NZMuseums	NZMuseums	23	Kowai Archives	1.36172783601759
NZMuseums	NZMuseums	21	North Otago Museum	1.32221929473392
NZMuseums	NZMuseums	20	Silky Oak Museum	1.30102999566398
NZMuseums	NZMuseums	18	Reserve Bank of New Zealand	1.25527250510331
NZMuseums	NZMuseums	8	Amuri Historical Society	0.903089986991944
Open Polytechnic Repository	Kiwi Research Information Service	1196	Open Polytechnic	3.07773117965239
Oral Histories	Oral Histories	16	The University of Auckland Library	1.20411998265592
Otago Museum Virtually There	Matapihi	229	Otago Museum	2.35983548233989
Otago University Research Archive	Kiwi Research Information Service	3302	University of Otago	3.51877706892678
OUR Heritage	Matapihi	2444	University of Otago	3.38810120157052
Papers Past	Evening Post	3673033	National Library of New Zealand	6.56502483023844
Papers Past	Wanganui Chronicle	1163217	National Library of New Zealand	6.06566074061971
Papers Past	Hawera & Normanby Star	1075326	National Library of New Zealand	6.03154014661252
Papers Past	Marlborough Express	1036164	National Library of New Zealand	6.01542849928777
Papers Past	Auckland Star	1005149	National Library of New Zealand	6.00223044492206
Papers Past	Colonist	999871	National Library of New Zealand	5.99994397239798
Papers Past	Poverty Bay Herald	963395	National Library of New Zealand	5.98380438800494
Papers Past	Grey River Argus	890904	National Library of New Zealand	5.94983090884443
Papers Past	Thames Star	869633	National Library of New Zealand	5.93933601158189
Papers Past	Ashburton Guardian	830871	National Library of New Zealand	5.91953360099585
Papers Past	Star	819678	National Library of New Zealand	5.91364327886261
Papers Past	Wanganui Herald	784091	National Library of New Zealand	5.89436646894007
Papers Past	Nelson Evening Mail	693164	National Library of New Zealand	5.84083599921306
Papers Past	Otago Daily Times	690204	National Library of New Zealand	5.8389774718678
Papers Past	Taranaki Herald	677704	National Library of New Zealand	5.83104004897602
Papers Past	Feilding Star	650958	National Library of New Zealand	5.81355296866548
Papers Past	Otago Witness	603646	National Library of New Zealand	5.78078232716877
Papers Past	Wairarapa Daily Times	575596	National Library of New Zealand	5.76011776722432
Papers Past	West Coast Times	534690	National Library of New Zealand	5.72810206181601
Papers Past	Hawke's Bay Herald	445395	National Library of New Zealand	5.6487453373397
Papers Past	Southland Times	418609	National Library of New Zealand	5.6218085613374
Papers Past	North Otago Times	417958	National Library of New Zealand	5.62113264233799
Papers Past	Timaru Herald	406184	National Library of New Zealand	5.6087228121053
Papers Past	Bay Of Plenty Times	371855	National Library of New Zealand	5.57037362543036
Papers Past	Daily Telegraph	332729	National Library of New Zealand	5.52209065476453
Papers Past	Northern Advocate	327513	National Library of New Zealand	5.51522854315593
Papers Past	Daily Southern Cross	279640	National Library of New Zealand	5.44659929345697
Papers Past	Bush Advocate	231016	National Library of New Zealand	5.3636420598535
Papers Past	Bruce Herald	221282	National Library of New Zealand	5.34494608804108
Papers Past	Manawatu Standard	210799	National Library of New Zealand	5.32386854631512
Papers Past	Ellesmere Guardian	207019	National Library of New Zealand	5.31601020640611
Papers Past	Tuapeka Times	183923	National Library of New Zealand	5.26463604217173
Papers Past	NZ Truth	169138	National Library of New Zealand	5.22824119089933
Papers Past	Ohinemuri Gazette	168704	National Library of New Zealand	5.22712537990586
Papers Past	Observer	167452	National Library of New Zealand	5.22389033899907
Papers Past	Akaroa Mail and Banks Peninsula Advertiser	163792	National Library of New Zealand	5.2142926859427
Papers Past	Manawatu Times	140493	National Library of New Zealand	5.14765468625457
Papers Past	Wellington Independent	135064	National Library of New Zealand	5.13053960746179
Papers Past	New Zealand Tablet	134145	National Library of New Zealand	5.12757448980798
Papers Past	Inangahua Times	120497	National Library of New Zealand	5.08097623446554
Papers Past	Waikato Times	93891	National Library of New Zealand	4.97262396460195
Papers Past	Mataura Ensign	90429	National Library of New Zealand	4.95630772826591
Papers Past	Clutha Leader	87851	National Library of New Zealand	4.94374670939432
Papers Past	Rodney and Otamatea Times, Waitemata and Kaipara Gazette	87830	National Library of New Zealand	4.94364288275213
Papers Past	Nelson Examiner and New Zealand Chronicle	82989	National Library of New Zealand	4.9190205314617
Papers Past	Manawatu Herald	80758	National Library of New Zealand	4.90718555495066
Papers Past	Otautau Standard and Wallace County Chronicle	63907	National Library of New Zealand	4.8055484308481
Papers Past	Lyttelton Times	35715	National Library of New Zealand	4.55285065446056
Papers Past	Te Aroha News	34064	National Library of New Zealand	4.53229564409425
Papers Past	New Zealand Free Lance	30376	National Library of New Zealand	4.48253058413174
Papers Past	Hutt News	18776	National Library of New Zealand	4.27360307659054
Papers Past	Kaipara and Waitemata Echo	17861	National Library of New Zealand	4.25190577047213
Papers Past	New Zealand Spectator and Cook's Strait Guardian	17774	National Library of New Zealand	4.24978517583225
Papers Past	Waiapu Church Gazette	13732	National Library of New Zealand	4.13773379475371
Papers Past	New Zealander	11954	National Library of New Zealand	4.07751325149766
Papers Past	Oxford Observer	11708	National Library of New Zealand	4.06848271376175
