22891298	159	http://natlib.govt.nz/records/22891298	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE1172326&dps_func=thumbnail	Dog in window, Cuba Street, Wellington - Photograph taken by Ross Giblin
21156493	157	http://natlib.govt.nz/records/21156493		Reduce your rubbish [electronic resource].
22863484	149	http://natlib.govt.nz/records/22863484	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE531655&dps_func=thumbnail	Garment shown at the Benson and Hedges Fashion Design Awards in 1979 - Photograph taken by Albert McCabe Photography
22569518	148	http://natlib.govt.nz/records/22569518	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE54499&dps_func=thumbnail	A Ford motor car outside the Rangitaiki Hotel during the first motor trip from Wellington to Auckland - Photograph taken by E Gillings
22434198	142	http://natlib.govt.nz/records/22434198	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE1161248&dps_func=thumbnail	Gumboots for sale, Hannah's shoe shop, Wellington, New Zealand
22334968	141	http://natlib.govt.nz/records/22334968	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE1236798&dps_func=thumbnail	Bailey bridge constructed by New Zealand Engineers in Sora, Italy, World War II - Photograph taken by George Kaye
23167010	141	http://natlib.govt.nz/records/23167010	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE1235576&dps_func=thumbnail	New Zealanders in the town of Sora, Italy, World War II - Photograph taken by George Kaye
22703727	137	http://natlib.govt.nz/records/22703727	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE12382930&dps_func=thumbnail	[Cook, Hinehauone Coralie], 1904-1993 :[Shearing]. March 1935.
23038134	135	http://natlib.govt.nz/records/23038134	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE2559232&dps_func=thumbnail	Fragments of diary kept on board the Clifford
30664543	135	http://natlib.govt.nz/records/30664543	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE16569627&dps_func=thumbnail	Railway wagons at unidentified quarry and snow covered mountains in the background, [West Coast Region]
22749341	134	http://natlib.govt.nz/records/22749341	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE60850&dps_func=thumbnail	New Zealand Government Tourist Bureau :See Napier and live! [ca 1944].
