23244172	63
21811826	62
22212101	62
22302031	62
22317214	62
22804231	62
22884644	62
23008464	62
23087271	62
29940199	62
22709945	61
22783342	61
22838743	61
22855115	61
23008291	61
23036386	61
23049342	61
23063747	61
23081826	61
23084646	61
23168726	61
7169857	60
22321579	60
22326585	60
22403038	60
22663481	60
22717571	60
23219984	60
31476567	60
22897385	59
23070589	59
23220990	59
23416343	59
30119603	59
31941582	59
22430259	58
22598971	58
22714278	58
23112678	58
30118381	58
21840192	57
22544455	57
22662906	57
22679050	57
22713588	57
22747095	57
22808308	57
22917098	57
23053728	57
23057818	57
23120538	57
23131624	57
22299946	56
22326860	56
22524579	56
22816800	56
22897989	56
23140337	56
23206985	56
30647798	56
31942036	56
22031350	55
22644578	55
22726250	55
22785902	55
22829593	55
23030345	55
22670790	54
22676379	54
22677164	54
22698855	54
22740902	54
22907563	54
23035698	54
23166095	54
23177576	54
23206244	54
29940701	54
30115797	54
31622262	54
31942050	54
22335469	53
22382774	53
22425569	53
22679069	53
22838128	53
22883058	53
22893188	53
23214257	53
7169278	52
21662687	52
22465838	52
22726235	52
22739368	52
22825730	52
22863269	52
23076817	52
23116573	52
23177909	52
23200830	52
23235444	52
23263177	52
23502835	52
30115603	52
22414730	51
22594558	51
22654142	51
22777367	51
23098472	51
23100743	51
23103941	51
23256350	51
23258052	51
31942126	51
21396477	50
22219328	50
22595377	50
22745847	50
22790506	50
22847357	50
23204116	50
23208326	50
23221510	50
23530661	50
22309372	49
22323127	49
22408530	49
22701059	49
22802134	49
23018551	49
23095724	49
23121408	49
23133941	49
23138731	49
23152676	49
23256451	49
23259543	49
31942089	49
22300564	48
22417088	48
22498285	48
22569582	48
22609885	48
22696157	48
22759346	48
22780166	48
22833909	48
23071964	48
23251125	48
30233865	48
31476474	48
22077450	47
22676310	47
22746558	47
22765254	47
22787513	47
22864036	47
22874753	47
23043394	47
23194495	47
23200447	47
23214263	47
31113046	47
31985835	47
14193570	46
22160126	46
22334258	46
22535613	46
22700760	46
22701016	46
22746176	46
22773027	46
22884607	46
23032852	46
23087403	46
23244311	46
28147198	46
30112419	46
30644522	46
31895094	46
21641733	45
22343582	45
22453896	45
22657467	45
22699526	45
22824313	45
22832971	45
23068051	45
23109550	45
23152226	45
23246000	45
23261151	45
23261169	45
23418411	45
23502934	45
23529421	45
28768011	45
30116615	45
32179759	45
22327182	44
22336634	44
22374646	44
22478173	44
22739165	44
22748169	44
22753415	44
22802212	44
22804059	44
22874801	44
22890803	44
23014599	44
23109988	44
23173144	44
23178061	44
23182725	44
23209217	44
23495937	44
29940163	44
30651341	44
31942646	44
22469872	43
22510691	43
22618643	43
22711215	43
22736158	43
22786127	43
22839258	43
22841624	43
22864915	43
23131104	43
23133260	43
23191522	43
23199144	43
23212222	43
23231589	43
23248743	43
23258850	43
30659949	43
20444417	42
21094441	42
22333961	42
22471257	42
22665659	42
22687753	42
22695451	42
22709816	42
22748418	42
22769968	42
22814532	42
22846254	42
23031337	42
23094135	42
23145851	42
23156921	42
23210134	42
23212737	42
23226363	42
23231797	42
30118847	42
14268848	41
20598404	41
22312738	41
22335926	41
22449883	41
22676759	41
22709475	41
22809319	41
23057436	41
23062880	41
23068401	41
23075941	41
23112940	41
23167044	41
23180730	41
23187957	41
23209963	41
23230684	41
23262006	41
23461468	41
23504584	41
23505031	41
30664995	41
31982694	41
21041600	40
21757515	40
21846912	40
22556804	40
22571376	40
22582975	40
22613691	40
22706439	40
22747155	40
22811404	40
22829939	40
23041167	40
23080497	40
23080589	40
23112500	40
23118555	40
23129452	40
23224984	40
23362198	40
30111460	40
32049961	40
16816231	39
21758033	39
22333561	39
22523886	39
22558725	39
22573539	39
22655022	39
22676726	39
22808066	39
22828479	39
22835348	39
22866074	39
22866907	39
23057020	39
23143005	39
23162649	39
23366129	39
23524472	39
30642789	39
30656540	39
197400	38
258101	38
21005295	38
21553007	38
22317278	38
22327028	38
22358678	38
22387993	38
22391762	38
22484524	38
22558587	38
22645689	38
22737346	38
22742430	38
22779857	38
22800026	38
22806077	38
22806403	38
22876554	38
22897360	38
22915689	38
23117771	38
23139547	38
23145751	38
23155133	38
23155640	38
23192697	38
23206851	38
23241174	38
23257325	38
23259505	38
22050786	37
22310890	37
22419730	37
22488900	37
22532887	37
22726669	37
22738670	37
22765420	37
22769548	37
22788213	37
22791655	37
22811405	37
22830417	37
22856933	37
23044629	37
23055664	37
23080870	37
23160173	37
23160274	37
23160648	37
23181912	37
23183285	37
23205976	37
23225316	37
23241821	37
23528391	37
23919628	37
30663320	37
255868	36
17738665	36
21337702	36
21532840	36
21533608	36
22310068	36
22329769	36
22344896	36
22379767	36
22413251	36
22585084	36
22660576	36
22684726	36
22688394	36
22711501	36
22713841	36
22793072	36
22863165	36
22872724	36
22893178	36
23072923	36
23074378	36
23086408	36
23092674	36
23130856	36
23131700	36
23143754	36
23218063	36
23234816	36
23247879	36
23259533	36
30036243	36
30172685	36
30644758	36
31942066	36
20642049	35
22312905	35
22318759	35
22336976	35
22344856	35
22353128	35
22497821	35
22673695	35
22675218	35
22713045	35
22713897	35
22746614	35
22748216	35
22749121	35
22758377	35
22760049	35
22778638	35
22842791	35
22844142	35
22845480	35
22866991	35
22898150	35
23062800	35
23067595	35
23099649	35
23164219	35
23193442	35
23219786	35
23237110	35
23258011	35
23263562	35
23528393	35
30114400	35
31819397	35
32054840	35
14241798	34
22378350	34
22404656	34
22407197	34
22422689	34
22447580	34
22453227	34
22470627	34
22651169	34
22707710	34
22724989	34
22784957	34
22830521	34
22865253	34
22876363	34
22898865	34
22900897	34
23018228	34
23144544	34
23218922	34
23254816	34
23256620	34
23258399	34
23262294	34
21404242	33
22333138	33
22420680	33
22438990	33
22444047	33
22501501	33
22517867	33
22564485	33
22608563	33
22694540	33
22715543	33
22756079	33
22756942	33
22760860	33
22791516	33
22836036	33
22854633	33
22859435	33
22872369	33
22875325	33
22882239	33
22946001	33
22991497	33
23032062	33
23040175	33
23072149	33
23108434	33
23166917	33
23231710	33
23238479	33
23240958	33
23262681	33
23504000	33
30748250	33
31917910	33
32054914	33
22326734	32
22334927	32
22335460	32
22431505	32
22445449	32
22467617	32
22479630	32
22619554	32
22647488	32
22685209	32
22725965	32
22728948	32
22736399	32
22781288	32
22785910	32
22787356	32
22804720	32
22828375	32
22837988	32
22853101	32
22855189	32
22874587	32
22876824	32
22911989	32
23034008	32
23044342	32
23045728	32
23054125	32
23096543	32
23111240	32
23139778	32
23177421	32
23208928	32
23218697	32
23228019	32
30113954	32
31204219	32
195773	31
15746345	31
17755312	31
17916089	31
20728512	31
22318473	31
22324835	31
22325747	31
22338436	31
22362023	31
22389129	31
22435037	31
22588749	31
22593657	31
22739939	31
22740377	31
22785938	31
22811014	31
22841152	31
22856533	31
23008990	31
23034721	31
23049958	31
23071313	31
23162854	31
23181667	31
23182993	31
23203589	31
23204196	31
23204981	31
23205841	31
23214342	31
23257021	31
23526170	31
30642461	31
30647781	31
31113430	31
31201705	31
14268526	30
20557447	30
20611634	30
22302238	30
22398210	30
22679137	30
22743172	30
22754491	30
22770800	30
22789316	30
22795723	30
22799110	30
23009732	30
23017714	30
23041866	30
23042387	30
23079118	30
23119610	30
23137202	30
23140094	30
23147410	30
23152572	30
23208133	30
23209948	30
23211501	30
29939263	30
30651801	30
2623521	29
14182776	29
17197081	29
17756021	29
19658514	29
20708313	29
21409435	29
21534833	29
22305786	29
22318623	29
22329089	29
22342170	29
22369257	29
22427494	29
22439881	29
22548213	29
22590424	29
22597981	29
22654323	29
22656004	29
22720580	29
22748949	29
22755791	29
22757510	29
22824428	29
22850753	29
22862071	29
22862717	29
22862953	29
22915419	29
23008024	29
23019213	29
23026745	29
23027689	29
23065985	29
23068083	29
23068259	29
23081058	29
23112723	29
23115777	29
23142658	29
23153349	29
23241787	29
23252629	29
23255167	29
23256894	29
23259307	29
29939595	29
30662750	29
2713662	28
7100845	28
18970081	28
21046891	28
21818653	28
22301455	28
22304734	28
22345900	28
22504772	28
22727633	28
22773024	28
22780307	28
22821914	28
22870707	28
22881710	28
22885488	28
23011397	28
23015140	28
23032228	28
23049273	28
23089616	28
23100078	28
23117914	28
23132501	28
23141155	28
23149748	28
23163794	28
23168924	28
23175464	28
23187832	28
23502283	28
23528848	28
29948487	28
30114405	28
30177934	28
30649914	28
30653820	28
30663838	28
17771197	27
20949199	27
21702952	27
21907196	27
22131613	27
22137681	27
22190257	27
22303835	27
22306918	27
22311689	27
22316849	27
22326368	27
22329282	27
22612353	27
22657315	27
22684861	27
22707741	27
22739846	27
22745503	27
22749930	27
22753081	27
22777727	27
22805280	27
22821818	27
22835712	27
22843422	27
22860820	27
22865110	27
23013806	27
23035031	27
23038655	27
23053015	27
23059522	27
23072319	27
23075313	27
23084868	27
23119685	27
23127627	27
23144429	27
23147689	27
23170457	27
23234034	27
23502269	27
27575988	27
30117503	27
30723083	27
199076	26
20944664	26
21235048	26
21891853	26
22158775	26
22247392	26
22302388	26
22315116	26
22322765	26
22328180	26
22339855	26
22363271	26
22372822	26
22382675	26
22396284	26
22669550	26
22702345	26
22710549	26
22817731	26
22828670	26
22873424	26
22881310	26
22903096	26
22926154	26
23014855	26
23015433	26
23025367	26
23028479	26
23036929	26
23040676	26
23043328	26
23046927	26
23058330	26
23062472	26
23087609	26
23098292	26
23135753	26
23153385	26
23157670	26
23195973	26
23204928	26
23206857	26
23207261	26
23218845	26
23236434	26
23237709	26
23253194	26
23528019	26
17524884	25
17893032	25
17915002	25
20467804	25
20582442	25
21866116	25
22181546	25
22192960	25
22310207	25
22318867	25
22323093	25
22325755	25
22329079	25
22337624	25
22487587	25
22532803	25
22577249	25
22625570	25
22637656	25
22687606	25
22706410	25
22709604	25
22747908	25
22751427	25
22753134	25
22764086	25
22765912	25
22766621	25
22778180	25
22780739	25
22793470	25
22796636	25
22825009	25
22825099	25
22828949	25
22838206	25
22908178	25
22917472	25
23012234	25
23019610	25
23030234	25
23048550	25
23099016	25
23124547	25
23191465	25
23193987	25
23196514	25
23204944	25
23216094	25
23225621	25
23233630	25
23240096	25
23246725	25
23261116	25
30634110	25
30638003	25
30658035	25
30663504	25
31211633	25
17801267	24
19591987	24
21034533	24
21133193	24
21405509	24
21623657	24
21977494	24
22109291	24
22301183	24
22308014	24
22313773	24
22320106	24
22336444	24
22345506	24
22356504	24
22365269	24
22401876	24
22402092	24
22571578	24
22698031	24
22698418	24
22700719	24
22706008	24
22742512	24
22750114	24
22761374	24
22770141	24
22772221	24
22776774	24
22776806	24
22787269	24
22810747	24
22823828	24
22857505	24
22917623	24
23006577	24
23041263	24
23047498	24
23052872	24
23065351	24
23072933	24
23087309	24
23106944	24
23120547	24
23127708	24
23132246	24
23145504	24
23152856	24
23194386	24
23229305	24
23259786	24
23262300	24
23527759	24
27573979	24
29943952	24
30117515	24
30118055	24
30131693	24
30633940	24
30661571	24
31201707	24
32179771	24
242185	23
6088446	23
20730191	23
22299953	23
22300554	23
22302199	23
22313623	23
22355844	23
22414178	23
22458877	23
22470847	23
22488645	23
22496548	23
22518835	23
22614813	23
22615110	23
22637636	23
22676713	23
22684112	23
22689920	23
22700292	23
22728333	23
22754419	23
22770332	23
22777224	23
22781700	23
22888980	23
22890125	23
22891316	23
22899882	23
23037467	23
23053617	23
23060305	23
23073247	23
23091466	23
23093165	23
23096276	23
23112649	23
23117727	23
23119424	23
23150912	23
23179063	23
23194468	23
23206152	23
23228068	23
23241627	23
23505639	23
23524756	23
29948090	23
252332	22
2746581	22
17195478	22
18623569	22
20467806	22
20489643	22
21702182	22
21995331	22
22325152	22
22327242	22
22367446	22
22371550	22
22410689	22
22440449	22
22503300	22
22510135	22
22672610	22
22684344	22
22687270	22
22693736	22
22735890	22
22741682	22
22746509	22
22768674	22
22785153	22
22806899	22
22809366	22
22848716	22
22860238	22
22871400	22
22874832	22
22881197	22
22900981	22
22916553	22
23023364	22
23028749	22
23032400	22
23063451	22
23069392	22
23069582	22
23075523	22
23101280	22
23109230	22
23115293	22
23148008	22
23171485	22
23186565	22
23201195	22
23215565	22
23236990	22
23244449	22
23250999	22
29940220	22
29947451	22
30635461	22
30661579	22
31204052	22
32049565	22
32054839	22
242184	21
243638	21
19469795	21
20753908	21
20904786	21
21223964	21
21509273	21
21701666	21
22199026	21
22253510	21
22264153	21
22299685	21
22302604	21
22303157	21
22304306	21
22305816	21
22306718	21
22308135	21
22377441	21
22465591	21
22551319	21
22574046	21
22591856	21
22625145	21
22650222	21
22697044	21
22701099	21
22705413	21
22707434	21
22714805	21
22720273	21
22733735	21
22789997	21
22821389	21
22828789	21
22832256	21
22842296	21
22848038	21
22859095	21
22889745	21
22892644	21
22893594	21
22896912	21
22908257	21
23034183	21
23039641	21
23050748	21
23087504	21
23095475	21
23112464	21
23119272	21
23122301	21
23130055	21
23140830	21
23146438	21
23147629	21
23158088	21
23172284	21
23189602	21
23191811	21
23193705	21
23206638	21
23211898	21
23255530	21
23257711	21
23257964	21
23527461	21
29941854	21
29942393	21
29948685	21
30118033	21
31194233	21
31847127	21
251356	20
255893	20
7484183	20
20423140	20
20886327	20
21070609	20
21235122	20
21730959	20
22297651	20
22298910	20
22305544	20
22335519	20
22367875	20
22433712	20
22478042	20
22497902	20
22549335	20
22583886	20
22693510	20
22703917	20
22727175	20
22742042	20
22745565	20
22755008	20
22757676	20
22769301	20
22804686	20
22809547	20
22813207	20
22815764	20
22838563	20
22859211	20
22861277	20
22862776	20
22863263	20
22864153	20
22871970	20
22888949	20
22893993	20
22900148	20
22917970	20
23011837	20
23017825	20
23036997	20
23048018	20
23050234	20
23073447	20
23075900	20
23085816	20
23101928	20
23150360	20
23163714	20
23184008	20
23198042	20
23202213	20
23212499	20
23217322	20
23223496	20
23248242	20
23257459	20
23424765	20
27223812	20
29942970	20
30168107	20
30645668	20
30727752	20
31214190	20
31230052	20
31391530	20
257057	19
2370933	19
3793331	19
7172807	19
10573166	19
12205939	19
21407810	19
21705206	19
21814654	19
21965687	19
22098965	19
22326884	19
22328779	19
22358789	19
22398581	19
22402892	19
22420081	19
22453160	19
22453702	19
22486459	19
22533073	19
22638265	19
22641225	19
22676107	19
22705202	19
22723112	19
22730674	19
22733431	19
22762512	19
22766246	19
22777720	19
22866312	19
22869828	19
22872587	19
22872980	19
22882206	19
22888024	19
22904056	19
22905334	19
22906960	19
23010977	19
23018074	19
23037836	19
23041348	19
23055861	19
23062374	19
23071880	19
23093945	19
23105240	19
23117422	19
23132822	19
23151629	19
23168219	19
23173129	19
23213813	19
23214937	19
23220980	19
23221894	19
23224535	19
23234901	19
23245942	19
23258286	19
23258782	19
23365618	19
23505834	19
23919602	19
30636262	19
30650463	19
30659352	19
30661732	19
30788826	19
32049175	19
32192672	19
32259451	19
6843624	18
16878261	18
18052388	18
20651037	18
20708190	18
20724498	18
21209683	18
21293839	18
21369778	18
21411456	18
21740188	18
21743074	18
21884822	18
22300491	18
22305644	18
22306634	18
22311592	18
22313784	18
22319079	18
22322681	18
22322971	18
22323974	18
22341242	18
22343949	18
22348918	18
22369382	18
22373047	18
22412155	18
22442162	18
22460679	18
22481862	18
22509574	18
22622595	18
22677345	18
22695870	18
22706194	18
22715439	18
22724048	18
22724968	18
22735917	18
22755878	18
22756958	18
22760475	18
22762265	18
22778799	18
22784569	18
22789013	18
22805891	18
22806114	18
22822007	18
22827723	18
22833624	18
22839920	18
22850270	18
22875379	18
22891969	18
22905059	18
22907149	18
22912580	18
22926756	18
22999931	18
23008900	18
23025633	18
23034447	18
23034749	18
23037845	18
23056470	18
23057986	18
23062133	18
23077875	18
23085981	18
23116304	18
23120509	18
23134568	18
23134813	18
23167007	18
23172228	18
23173471	18
23176430	18
23200545	18
23205146	18
23207298	18
23217692	18
23218505	18
23218819	18
23219438	18
23236585	18
23240984	18
23243013	18
23503790	18
29079024	18
29938666	18
30708606	18
31840373	18
32261369	18
2685731	17
4074589	17
7172822	17
17877591	17
19657146	17
20617072	17
20657715	17
20753155	17
21466649	17
21531290	17
22308551	17
22308865	17
22311182	17
22338023	17
22348288	17
22440222	17
22446117	17
22451005	17
22467014	17
22480584	17
22570171	17
22596159	17
22619834	17
22627552	17
22677913	17
22680900	17
22686915	17
22696516	17
22704801	17
22709215	17
22715074	17
22728246	17
22735264	17
22746206	17
22746298	17
22751796	17
22760905	17
22768490	17
22770655	17
22771505	17
22777185	17
22778671	17
22782185	17
22818786	17
22821291	17
22826975	17
22833443	17
22834158	17
22846945	17
22850148	17
22853244	17
22855201	17
22859334	17
22859589	17
22871020	17
22872650	17
22895651	17
22976248	17
23022207	17
23028098	17
23031119	17
23031923	17
23039022	17
23039397	17
23056462	17
23062816	17
23067231	17
23067366	17
23068975	17
23085334	17
23090175	17
23125708	17
23130540	17
23132411	17
23136438	17
23141253	17
23148432	17
23153496	17
23164462	17
23179069	17
23180524	17
23184193	17
23185517	17
23194521	17
23204053	17
23220713	17
23222777	17
23228053	17
23236340	17
23243301	17
23247869	17
23250153	17
23259544	17
23261202	17
23261680	17
29946677	17
30627448	17
30648145	17
31215743	17
31472114	17
31941898	17
31992241	17
196413	16
243618	16
256090	16
7169252	16
15746353	16
16875615	16
20762204	16
21025768	16
21130737	16
21132961	16
21208017	16
21248496	16
21273197	16
21313776	16
21322437	16
21356995	16
21407585	16
21595794	16
21838373	16
21876679	16
22307125	16
22309974	16
22311501	16
22332523	16
22345224	16
22346630	16
22353012	16
22386617	16
22470744	16
22473268	16
22524694	16
22559642	16
22563622	16
22577520	16
22645953	16
22687171	16
22690860	16
22704094	16
22711740	16
22727286	16
22748205	16
22750049	16
22758990	16
22760400	16
22768034	16
22768277	16
22770021	16
22775518	16
22776829	16
22781200	16
22788512	16
22802746	16
22816754	16
22827593	16
22835275	16
22843227	16
22845920	16
22848167	16
22853947	16
22865508	16
22879085	16
22883183	16
22887492	16
22903703	16
22905305	16
22905318	16
22949097	16
23023722	16
23026884	16
23032507	16
23035378	16
23035550	16
23041582	16
23050279	16
23057159	16
23063320	16
23072739	16
23074341	16
23078051	16
23079331	16
23092883	16
23102649	16
23105679	16
23109495	16
23121696	16
23122432	16
23131167	16
23140718	16
23146048	16
23150330	16
23152992	16
23178664	16
23186793	16
23186961	16
23196025	16
23196094	16
23198117	16
23205267	16
23207467	16
23214842	16
23217915	16
23219464	16
23240645	16
23241898	16
23244465	16
23244988	16
23250396	16
23252859	16
23255008	16
23258138	16
23259693	16
23260323	16
23362786	16
23524215	16
23526044	16
23527703	16
30619257	16
30627199	16
30629042	16
30658229	16
30859249	16
31187110	16
31216608	16
32313541	16
196046	15
2877862	15
11896855	15
14450036	15
15167889	15
16908776	15
17802530	15
20441548	15
20726310	15
20747113	15
20789743	15
21273429	15
21276070	15
21297611	15
21417842	15
21597807	15
21608659	15
21647049	15
21658688	15
21665612	15
21705305	15
21810451	15
22006351	15
22208467	15
22302785	15
22304904	15
22315085	15
22329075	15
22329635	15
22340140	15
22341664	15
22345391	15
22347538	15
22348693	15
22349827	15
22419428	15
22450811	15
22464510	15
22486291	15
22535230	15
22560536	15
22691663	15
22693023	15
22699166	15
22699226	15
22710578	15
22711055	15
22712137	15
22714092	15
22715119	15
22715630	15
22734867	15
22736153	15
22739788	15
22757443	15
22758224	15
22765571	15
22791473	15
22802268	15
22811097	15
22811829	15
22822064	15
22845487	15
22848330	15
22851164	15
22856846	15
22863278	15
22866111	15
22869326	15
22874887	15
22881908	15
22890054	15
22895393	15
22897133	15
22898098	15
22905289	15
22911299	15
22912722	15
22913760	15
22978843	15
23010202	15
23013602	15
23013794	15
23021727	15
23026181	15
23026268	15
23027014	15
23028057	15
23033626	15
23035286	15
23038245	15
23049711	15
23070868	15
23077325	15
23080795	15
23094989	15
23101552	15
23107126	15
23113825	15
23120810	15
23121425	15
23122034	15
23132344	15
23134785	15
23143054	15
23145415	15
23146530	15
23148393	15
23162335	15
23164274	15
23167513	15
23171760	15
23178024	15
23188628	15
23201427	15
23206476	15
23206614	15
23217702	15
23220916	15
23234408	15
23241101	15
23262953	15
23362207	15
23362297	15
23498314	15
23525692	15
23526690	15
23528308	15
26426941	15
29735141	15
29859542	15
29944714	15
29947710	15
30116951	15
30119762	15
30633511	15
30664371	15
30667212	15
30708565	15
30708623	15
30749566	15
30803343	15
31211959	15
31353539	15
31691529	15
31938221	15
32048778	15
32181512	15
200274	14
2655533	14
6493371	14
8082260	14
14269924	14
17475450	14
17771759	14
18619284	14
20625216	14
20646777	14
20665793	14
20751354	14
20943236	14
21079384	14
21182823	14
21201133	14
21241742	14
21337400	14
21699140	14
21704861	14
21706711	14
21716119	14
21949368	14
22002665	14
22046433	14
22084682	14
22222673	14
22297674	14
22299765	14
22299990	14
22305707	14
22309348	14
22312703	14
22334237	14
22336717	14
22339549	14
22342469	14
22360504	14
22368138	14
22369960	14
22420454	14
22426942	14
22431533	14
22464747	14
22497754	14
22506705	14
22508739	14
22520744	14
22525183	14
22548647	14
22549991	14
22553286	14
22614825	14
22617713	14
22625528	14
22631735	14
